nm lambda,1,2,3,4,5,6,7,8
521.45,0.523,0.413,0.396,0.396,0.383,0.273,0.238,0.08
521.622,0.523,0.413,0.395,0.395,0.383,0.273,0.238,0.08
521.795,0.523,0.412,0.395,0.395,0.382,0.273,0.238,0.08
521.967,0.522,0.412,0.394,0.395,0.382,0.273,0.238,0.08
522.139,0.521,0.411,0.393,0.394,0.381,0.272,0.237,0.08
522.311,0.521,0.411,0.393,0.394,0.381,0.272,0.237,0.079
522.483,0.52,0.411,0.392,0.394,0.381,0.272,0.237,0.08
522.655,0.519,0.41,0.392,0.393,0.38,0.272,0.237,0.079
522.828,0.518,0.409,0.391,0.392,0.379,0.271,0.236,0.079
523,0.517,0.409,0.391,0.392,0.379,0.271,0.236,0.079
523.172,0.516,0.408,0.391,0.391,0.379,0.271,0.236,0.078
523.344,0.516,0.408,0.39,0.39,0.378,0.27,0.236,0.078
523.516,0.515,0.407,0.389,0.39,0.377,0.27,0.236,0.078
523.688,0.514,0.407,0.388,0.39,0.377,0.27,0.235,0.078
523.861,0.513,0.406,0.388,0.389,0.376,0.27,0.235,0.078
524.033,0.513,0.406,0.387,0.388,0.375,0.269,0.235,0.078
524.205,0.513,0.405,0.387,0.388,0.375,0.269,0.235,0.078
524.377,0.512,0.405,0.387,0.387,0.374,0.269,0.235,0.078
524.549,0.512,0.404,0.386,0.386,0.374,0.268,0.235,0.078
524.721,0.511,0.403,0.386,0.386,0.373,0.268,0.235,0.077
524.894,0.511,0.402,0.385,0.385,0.373,0.267,0.235,0.077
525.066,0.51,0.402,0.385,0.384,0.373,0.267,0.234,0.077
525.238,0.509,0.401,0.384,0.384,0.372,0.266,0.234,0.077
525.41,0.508,0.4,0.384,0.384,0.372,0.266,0.233,0.077
525.582,0.508,0.4,0.383,0.384,0.372,0.266,0.233,0.077
525.754,0.508,0.4,0.383,0.384,0.371,0.266,0.233,0.077
525.927,0.507,0.399,0.383,0.383,0.371,0.265,0.233,0.076
526.099,0.506,0.399,0.382,0.383,0.37,0.265,0.232,0.076
526.271,0.506,0.398,0.382,0.383,0.37,0.265,0.232,0.076
526.443,0.505,0.398,0.381,0.383,0.369,0.265,0.231,0.076
526.615,0.505,0.398,0.381,0.382,0.369,0.264,0.231,0.076
526.787,0.504,0.397,0.381,0.382,0.368,0.264,0.23,0.076
526.96,0.504,0.397,0.38,0.382,0.368,0.264,0.23,0.076
527.132,0.503,0.397,0.38,0.381,0.367,0.264,0.23,0.076
527.304,0.503,0.397,0.379,0.381,0.367,0.263,0.23,0.076
527.476,0.503,0.396,0.378,0.38,0.366,0.263,0.23,0.076
527.648,0.502,0.396,0.377,0.38,0.366,0.262,0.23,0.076
527.821,0.501,0.396,0.377,0.379,0.365,0.262,0.229,0.076
527.993,0.501,0.395,0.377,0.379,0.365,0.262,0.229,0.076
528.165,0.5,0.395,0.376,0.378,0.365,0.262,0.229,0.076
528.337,0.5,0.394,0.376,0.377,0.364,0.261,0.229,0.075
528.509,0.499,0.393,0.375,0.377,0.364,0.261,0.228,0.075
528.682,0.499,0.393,0.375,0.376,0.363,0.261,0.228,0.075
528.854,0.498,0.393,0.375,0.376,0.363,0.261,0.228,0.074
529.026,0.497,0.392,0.375,0.375,0.363,0.26,0.228,0.074
529.198,0.497,0.391,0.374,0.374,0.363,0.26,0.227,0.074
529.37,0.496,0.391,0.374,0.374,0.362,0.26,0.227,0.074
529.543,0.495,0.39,0.373,0.374,0.362,0.259,0.227,0.074
529.715,0.495,0.39,0.374,0.373,0.362,0.259,0.227,0.073
529.887,0.494,0.39,0.373,0.373,0.361,0.259,0.227,0.073
530.059,0.493,0.389,0.373,0.373,0.361,0.259,0.226,0.073
530.231,0.492,0.389,0.372,0.372,0.36,0.258,0.226,0.073
530.404,0.492,0.388,0.372,0.372,0.36,0.258,0.226,0.073
530.576,0.491,0.388,0.372,0.372,0.36,0.258,0.225,0.074
530.748,0.491,0.388,0.372,0.372,0.36,0.258,0.225,0.074
530.92,0.491,0.387,0.371,0.372,0.359,0.258,0.225,0.074
531.092,0.49,0.387,0.371,0.371,0.359,0.258,0.225,0.074
531.265,0.489,0.386,0.37,0.37,0.358,0.257,0.225,0.074
531.437,0.489,0.386,0.37,0.37,0.358,0.257,0.225,0.074
531.609,0.488,0.386,0.369,0.37,0.358,0.257,0.225,0.074
531.781,0.487,0.385,0.369,0.37,0.357,0.256,0.225,0.074
531.953,0.487,0.385,0.368,0.369,0.357,0.256,0.224,0.074
532.126,0.486,0.384,0.368,0.369,0.357,0.256,0.224,0.074
532.298,0.486,0.383,0.367,0.369,0.356,0.256,0.224,0.074
532.47,0.486,0.383,0.367,0.368,0.356,0.256,0.224,0.074
532.642,0.486,0.383,0.366,0.368,0.355,0.256,0.223,0.074
532.814,0.485,0.382,0.366,0.368,0.355,0.255,0.223,0.073
532.987,0.484,0.382,0.366,0.367,0.354,0.255,0.223,0.074
533.159,0.484,0.381,0.365,0.367,0.354,0.254,0.223,0.073
533.331,0.484,0.381,0.364,0.367,0.353,0.254,0.222,0.073
533.503,0.483,0.38,0.364,0.366,0.352,0.254,0.222,0.073
533.676,0.483,0.38,0.363,0.366,0.352,0.254,0.222,0.073
533.848,0.483,0.38,0.363,0.366,0.352,0.254,0.222,0.073
534.02,0.482,0.379,0.362,0.365,0.351,0.254,0.222,0.073
534.192,0.481,0.379,0.362,0.365,0.351,0.253,0.222,0.072
534.364,0.481,0.379,0.362,0.364,0.35,0.253,0.221,0.072
534.537,0.48,0.379,0.361,0.364,0.35,0.253,0.222,0.072
534.709,0.48,0.378,0.361,0.364,0.349,0.253,0.221,0.072
534.881,0.479,0.378,0.361,0.364,0.349,0.253,0.221,0.072
535.053,0.478,0.377,0.36,0.363,0.348,0.252,0.221,0.072
535.226,0.478,0.377,0.36,0.362,0.348,0.252,0.221,0.072
535.398,0.478,0.376,0.36,0.362,0.347,0.252,0.221,0.071
535.57,0.477,0.376,0.359,0.361,0.347,0.251,0.22,0.071
535.742,0.477,0.376,0.359,0.361,0.347,0.251,0.22,0.071
535.914,0.476,0.375,0.359,0.36,0.346,0.251,0.22,0.071
536.087,0.476,0.375,0.358,0.36,0.346,0.251,0.219,0.071
536.259,0.476,0.374,0.358,0.36,0.346,0.251,0.219,0.071
536.431,0.475,0.374,0.357,0.359,0.345,0.25,0.219,0.071
536.603,0.475,0.373,0.357,0.359,0.345,0.25,0.219,0.071
536.776,0.474,0.373,0.357,0.359,0.344,0.25,0.218,0.071
536.948,0.474,0.372,0.357,0.358,0.344,0.25,0.218,0.071
537.12,0.473,0.372,0.356,0.358,0.344,0.249,0.218,0.071
537.292,0.473,0.371,0.356,0.358,0.343,0.249,0.218,0.071
537.465,0.472,0.371,0.356,0.357,0.343,0.249,0.218,0.071
537.637,0.472,0.37,0.355,0.357,0.343,0.249,0.217,0.071
537.809,0.471,0.37,0.355,0.357,0.342,0.249,0.217,0.071
537.981,0.471,0.369,0.354,0.356,0.342,0.249,0.217,0.071
538.154,0.47,0.369,0.354,0.355,0.342,0.248,0.216,0.071
538.326,0.47,0.368,0.353,0.355,0.341,0.248,0.216,0.071
538.498,0.469,0.368,0.353,0.355,0.341,0.248,0.216,0.07
538.67,0.469,0.367,0.352,0.354,0.341,0.247,0.216,0.071
538.843,0.468,0.367,0.352,0.353,0.34,0.247,0.215,0.07
539.015,0.467,0.366,0.351,0.353,0.34,0.247,0.215,0.07
539.187,0.467,0.366,0.351,0.352,0.339,0.246,0.214,0.07
539.359,0.467,0.366,0.35,0.352,0.339,0.246,0.214,0.07
539.532,0.466,0.365,0.349,0.351,0.339,0.246,0.214,0.07
539.704,0.465,0.365,0.349,0.351,0.338,0.245,0.214,0.069
539.876,0.465,0.365,0.348,0.351,0.338,0.245,0.214,0.07
540.048,0.464,0.364,0.348,0.35,0.338,0.245,0.213,0.07
540.221,0.464,0.364,0.347,0.35,0.337,0.244,0.213,0.069
540.393,0.464,0.363,0.347,0.349,0.337,0.244,0.213,0.069
540.565,0.463,0.363,0.347,0.349,0.336,0.244,0.213,0.069
540.737,0.462,0.363,0.347,0.349,0.336,0.244,0.213,0.069
540.91,0.462,0.362,0.346,0.348,0.336,0.243,0.213,0.069
541.082,0.462,0.362,0.346,0.348,0.335,0.243,0.213,0.069
541.254,0.461,0.362,0.346,0.348,0.335,0.243,0.213,0.069
541.427,0.461,0.361,0.346,0.348,0.335,0.243,0.213,0.068
541.599,0.46,0.361,0.346,0.348,0.335,0.243,0.213,0.068
541.771,0.46,0.36,0.345,0.348,0.334,0.243,0.213,0.068
541.943,0.459,0.36,0.345,0.348,0.334,0.242,0.212,0.068
542.116,0.459,0.359,0.344,0.347,0.333,0.242,0.212,0.068
542.288,0.458,0.359,0.344,0.347,0.333,0.241,0.212,0.068
542.46,0.458,0.358,0.344,0.347,0.332,0.241,0.211,0.067
542.632,0.458,0.358,0.344,0.347,0.332,0.24,0.211,0.067
542.805,0.457,0.358,0.344,0.346,0.331,0.24,0.211,0.067
542.977,0.457,0.358,0.343,0.346,0.331,0.24,0.211,0.067
543.149,0.457,0.358,0.343,0.346,0.331,0.24,0.21,0.067
543.321,0.456,0.358,0.343,0.346,0.331,0.24,0.21,0.067
543.494,0.456,0.357,0.342,0.345,0.33,0.24,0.21,0.067
543.666,0.455,0.357,0.342,0.345,0.33,0.24,0.21,0.067
543.838,0.454,0.357,0.341,0.345,0.33,0.239,0.209,0.067
544.011,0.454,0.356,0.341,0.344,0.329,0.239,0.209,0.067
544.183,0.453,0.355,0.341,0.344,0.329,0.239,0.209,0.067
544.355,0.453,0.355,0.34,0.343,0.329,0.239,0.209,0.067
544.527,0.452,0.354,0.34,0.343,0.329,0.239,0.209,0.067
544.7,0.452,0.354,0.339,0.343,0.328,0.239,0.209,0.067
544.872,0.451,0.354,0.339,0.342,0.328,0.239,0.209,0.067
545.044,0.451,0.353,0.338,0.342,0.328,0.239,0.209,0.067
545.217,0.45,0.353,0.338,0.341,0.328,0.238,0.209,0.067
545.389,0.45,0.352,0.337,0.341,0.327,0.238,0.209,0.067
545.561,0.45,0.352,0.337,0.341,0.327,0.238,0.209,0.067
545.733,0.449,0.351,0.336,0.341,0.327,0.238,0.209,0.067
545.906,0.449,0.351,0.336,0.34,0.326,0.238,0.209,0.067
546.078,0.448,0.351,0.335,0.34,0.325,0.237,0.208,0.067
546.25,0.448,0.35,0.335,0.339,0.325,0.237,0.208,0.066
546.423,0.447,0.35,0.335,0.339,0.324,0.236,0.208,0.066
546.595,0.447,0.35,0.334,0.339,0.324,0.236,0.207,0.066
546.767,0.447,0.349,0.334,0.338,0.323,0.235,0.207,0.066
546.94,0.446,0.349,0.334,0.338,0.323,0.235,0.207,0.066
547.112,0.446,0.349,0.334,0.337,0.323,0.235,0.207,0.066
547.284,0.446,0.349,0.333,0.337,0.323,0.235,0.206,0.066
547.456,0.445,0.348,0.333,0.337,0.322,0.235,0.206,0.066
547.629,0.444,0.348,0.333,0.336,0.322,0.234,0.206,0.065
547.801,0.444,0.347,0.332,0.336,0.321,0.234,0.205,0.065
547.973,0.443,0.346,0.332,0.336,0.321,0.234,0.205,0.065
548.146,0.443,0.346,0.332,0.335,0.321,0.233,0.205,0.065
548.318,0.443,0.345,0.331,0.335,0.321,0.233,0.205,0.065
548.49,0.442,0.345,0.331,0.335,0.32,0.233,0.205,0.065
548.663,0.442,0.345,0.33,0.334,0.32,0.233,0.205,0.065
548.835,0.442,0.345,0.33,0.334,0.32,0.233,0.204,0.065
549.007,0.441,0.344,0.33,0.334,0.32,0.233,0.204,0.065
549.18,0.441,0.344,0.329,0.333,0.319,0.233,0.204,0.065
549.352,0.441,0.344,0.329,0.333,0.319,0.233,0.204,0.065
549.524,0.44,0.344,0.329,0.333,0.318,0.233,0.204,0.065
549.696,0.44,0.343,0.329,0.333,0.318,0.233,0.204,0.065
549.869,0.44,0.343,0.329,0.333,0.318,0.233,0.204,0.065
550.041,0.44,0.343,0.329,0.332,0.317,0.233,0.204,0.065
550.213,0.439,0.343,0.328,0.332,0.317,0.232,0.203,0.065
550.386,0.439,0.342,0.328,0.332,0.316,0.232,0.203,0.065
550.558,0.438,0.342,0.328,0.332,0.316,0.232,0.203,0.065
550.73,0.438,0.342,0.327,0.332,0.316,0.232,0.203,0.065
550.903,0.437,0.342,0.327,0.331,0.315,0.231,0.203,0.065
551.075,0.437,0.342,0.327,0.331,0.315,0.231,0.202,0.065
551.247,0.436,0.341,0.326,0.331,0.315,0.231,0.202,0.065
551.42,0.436,0.341,0.326,0.33,0.314,0.231,0.202,0.064
551.592,0.435,0.34,0.325,0.33,0.314,0.231,0.202,0.064
551.764,0.434,0.339,0.325,0.33,0.314,0.23,0.202,0.064
551.937,0.434,0.339,0.324,0.33,0.314,0.23,0.201,0.064
552.109,0.434,0.339,0.324,0.329,0.314,0.23,0.201,0.065
552.281,0.433,0.339,0.324,0.329,0.313,0.23,0.202,0.065
552.454,0.433,0.338,0.324,0.329,0.313,0.23,0.201,0.065
552.626,0.432,0.338,0.323,0.328,0.313,0.229,0.201,0.065
552.798,0.432,0.338,0.323,0.328,0.312,0.229,0.201,0.065
552.971,0.431,0.337,0.322,0.328,0.312,0.229,0.201,0.065
553.143,0.431,0.337,0.322,0.327,0.312,0.229,0.201,0.065
553.315,0.431,0.336,0.322,0.327,0.311,0.229,0.201,0.064
553.488,0.43,0.336,0.321,0.326,0.311,0.228,0.2,0.064
553.66,0.43,0.336,0.321,0.326,0.31,0.228,0.2,0.064
553.832,0.429,0.335,0.321,0.326,0.31,0.228,0.2,0.064
554.005,0.429,0.335,0.32,0.326,0.309,0.228,0.2,0.064
554.177,0.429,0.334,0.32,0.325,0.309,0.227,0.2,0.063
554.349,0.428,0.334,0.319,0.325,0.308,0.227,0.199,0.063
554.522,0.428,0.333,0.319,0.324,0.308,0.227,0.199,0.063
554.694,0.428,0.333,0.318,0.324,0.307,0.227,0.198,0.063
554.866,0.427,0.332,0.318,0.323,0.307,0.226,0.198,0.063
555.039,0.427,0.332,0.317,0.323,0.307,0.226,0.198,0.062
555.211,0.427,0.331,0.317,0.323,0.307,0.225,0.197,0.062
555.383,0.426,0.331,0.316,0.323,0.306,0.225,0.197,0.062
555.556,0.425,0.331,0.316,0.322,0.306,0.225,0.197,0.062
555.728,0.425,0.33,0.316,0.322,0.306,0.225,0.197,0.063
555.9,0.425,0.33,0.316,0.322,0.306,0.224,0.196,0.062
556.073,0.424,0.33,0.315,0.322,0.306,0.224,0.196,0.063
556.245,0.424,0.33,0.315,0.321,0.305,0.224,0.196,0.063
556.417,0.424,0.329,0.315,0.321,0.305,0.223,0.196,0.063
556.59,0.423,0.329,0.315,0.321,0.305,0.223,0.196,0.063
556.762,0.423,0.328,0.314,0.32,0.305,0.223,0.196,0.063
556.935,0.422,0.328,0.314,0.32,0.305,0.222,0.196,0.063
557.107,0.422,0.328,0.314,0.319,0.305,0.222,0.196,0.063
557.279,0.421,0.328,0.314,0.319,0.304,0.222,0.195,0.063
557.452,0.421,0.327,0.313,0.319,0.304,0.222,0.195,0.063
557.624,0.42,0.327,0.313,0.318,0.304,0.222,0.195,0.062
557.796,0.42,0.326,0.313,0.318,0.303,0.222,0.195,0.062
557.969,0.42,0.326,0.312,0.318,0.303,0.222,0.195,0.062
558.141,0.42,0.326,0.312,0.318,0.303,0.222,0.195,0.062
558.313,0.419,0.326,0.312,0.318,0.302,0.222,0.195,0.062
558.486,0.419,0.325,0.312,0.317,0.302,0.222,0.195,0.062
558.658,0.419,0.325,0.312,0.317,0.301,0.222,0.195,0.062
558.831,0.418,0.325,0.311,0.317,0.301,0.222,0.195,0.062
559.003,0.418,0.324,0.311,0.316,0.3,0.222,0.194,0.062
559.175,0.417,0.324,0.31,0.316,0.3,0.221,0.194,0.062
559.348,0.417,0.324,0.31,0.316,0.299,0.221,0.194,0.062
559.52,0.416,0.323,0.309,0.316,0.299,0.221,0.194,0.061
559.692,0.416,0.323,0.309,0.316,0.299,0.221,0.193,0.061
559.865,0.416,0.323,0.309,0.315,0.298,0.221,0.193,0.061
560.037,0.415,0.323,0.309,0.315,0.298,0.221,0.193,0.061
560.209,0.415,0.323,0.308,0.315,0.297,0.221,0.193,0.061
560.382,0.415,0.322,0.308,0.315,0.297,0.22,0.193,0.061
560.554,0.415,0.322,0.308,0.314,0.297,0.22,0.193,0.061
560.727,0.414,0.322,0.307,0.314,0.297,0.22,0.193,0.061
560.899,0.414,0.321,0.307,0.314,0.297,0.22,0.193,0.061
561.071,0.413,0.321,0.306,0.313,0.296,0.219,0.192,0.06
561.244,0.413,0.321,0.306,0.313,0.296,0.219,0.192,0.06
561.416,0.413,0.32,0.306,0.313,0.296,0.219,0.192,0.06
561.589,0.412,0.32,0.306,0.313,0.296,0.219,0.192,0.06
561.761,0.412,0.32,0.305,0.312,0.296,0.218,0.192,0.06
561.933,0.412,0.319,0.305,0.312,0.295,0.218,0.192,0.061
562.106,0.412,0.319,0.305,0.312,0.295,0.218,0.192,0.06
562.278,0.411,0.318,0.305,0.311,0.295,0.218,0.191,0.06
562.45,0.411,0.318,0.304,0.311,0.294,0.218,0.191,0.06
562.623,0.41,0.318,0.304,0.311,0.294,0.217,0.191,0.061
562.795,0.41,0.317,0.304,0.31,0.294,0.217,0.191,0.061
562.968,0.409,0.317,0.304,0.31,0.293,0.217,0.191,0.061
563.14,0.409,0.316,0.303,0.31,0.293,0.217,0.19,0.061
563.312,0.409,0.316,0.303,0.309,0.293,0.217,0.19,0.06
563.485,0.408,0.316,0.303,0.309,0.292,0.216,0.19,0.061
563.657,0.408,0.316,0.303,0.309,0.292,0.216,0.19,0.061
563.83,0.408,0.316,0.302,0.308,0.292,0.216,0.19,0.061
564.002,0.407,0.315,0.302,0.308,0.292,0.216,0.19,0.06
564.174,0.407,0.315,0.302,0.308,0.291,0.216,0.19,0.06
564.347,0.406,0.315,0.301,0.307,0.291,0.216,0.19,0.06
564.519,0.406,0.314,0.301,0.307,0.291,0.216,0.19,0.06
564.692,0.406,0.314,0.301,0.307,0.291,0.215,0.189,0.06
564.864,0.405,0.314,0.3,0.306,0.29,0.215,0.189,0.06
565.036,0.405,0.314,0.3,0.306,0.29,0.215,0.189,0.059
565.209,0.404,0.313,0.3,0.306,0.29,0.215,0.189,0.059
565.381,0.404,0.313,0.299,0.305,0.29,0.215,0.189,0.059
565.554,0.404,0.313,0.299,0.305,0.289,0.215,0.189,0.059
565.726,0.404,0.312,0.299,0.305,0.289,0.214,0.189,0.059
565.898,0.404,0.312,0.299,0.305,0.289,0.214,0.189,0.059
566.071,0.403,0.311,0.298,0.305,0.289,0.214,0.189,0.059
566.243,0.403,0.311,0.298,0.305,0.288,0.214,0.189,0.059
566.416,0.403,0.311,0.298,0.304,0.288,0.214,0.188,0.059
566.588,0.403,0.31,0.298,0.304,0.288,0.214,0.188,0.059
566.76,0.402,0.31,0.298,0.304,0.287,0.214,0.188,0.059
566.933,0.402,0.31,0.297,0.304,0.287,0.214,0.188,0.059
567.105,0.402,0.309,0.297,0.304,0.287,0.213,0.187,0.059
567.278,0.402,0.309,0.296,0.303,0.286,0.213,0.187,0.059
567.45,0.401,0.309,0.296,0.303,0.286,0.212,0.187,0.058
567.623,0.401,0.309,0.296,0.303,0.286,0.212,0.186,0.058
567.795,0.401,0.308,0.295,0.303,0.286,0.212,0.186,0.058
567.967,0.4,0.308,0.295,0.302,0.286,0.212,0.186,0.058
568.14,0.4,0.308,0.295,0.302,0.285,0.212,0.186,0.058
568.312,0.399,0.308,0.294,0.302,0.285,0.212,0.186,0.058
568.485,0.399,0.307,0.294,0.301,0.284,0.212,0.185,0.058
568.657,0.399,0.307,0.294,0.301,0.284,0.211,0.185,0.058
568.829,0.398,0.307,0.293,0.301,0.284,0.211,0.185,0.058
569.002,0.398,0.307,0.293,0.3,0.283,0.211,0.185,0.058
569.174,0.397,0.306,0.293,0.3,0.283,0.211,0.185,0.058
569.347,0.397,0.306,0.293,0.3,0.283,0.211,0.185,0.058
569.519,0.397,0.306,0.293,0.3,0.283,0.211,0.185,0.058
569.692,0.396,0.306,0.292,0.3,0.283,0.211,0.185,0.058
569.864,0.396,0.305,0.292,0.3,0.283,0.211,0.185,0.058
570.036,0.396,0.305,0.292,0.3,0.282,0.21,0.185,0.058
570.209,0.395,0.305,0.292,0.3,0.282,0.21,0.185,0.058
570.381,0.395,0.304,0.292,0.299,0.282,0.21,0.185,0.057
570.554,0.395,0.304,0.292,0.299,0.281,0.21,0.185,0.057
570.726,0.394,0.304,0.291,0.299,0.281,0.21,0.185,0.057
570.899,0.394,0.303,0.291,0.298,0.281,0.21,0.185,0.057
571.071,0.393,0.303,0.291,0.298,0.28,0.209,0.184,0.057
571.244,0.393,0.302,0.291,0.297,0.28,0.209,0.184,0.057
571.416,0.393,0.302,0.29,0.297,0.28,0.209,0.184,0.057
571.588,0.392,0.302,0.29,0.297,0.28,0.209,0.184,0.057
571.761,0.392,0.302,0.289,0.296,0.279,0.208,0.184,0.057
571.933,0.391,0.302,0.289,0.296,0.279,0.208,0.183,0.057
572.106,0.391,0.301,0.289,0.296,0.279,0.208,0.183,0.057
572.278,0.391,0.301,0.288,0.295,0.278,0.208,0.183,0.057
572.451,0.39,0.301,0.288,0.295,0.278,0.208,0.183,0.057
572.623,0.39,0.301,0.288,0.295,0.278,0.208,0.183,0.056
572.796,0.39,0.301,0.287,0.294,0.278,0.208,0.182,0.057
572.968,0.39,0.3,0.287,0.294,0.277,0.208,0.182,0.057
573.14,0.389,0.3,0.287,0.294,0.277,0.207,0.182,0.056
573.313,0.389,0.3,0.286,0.294,0.277,0.207,0.182,0.057
573.485,0.389,0.299,0.286,0.293,0.277,0.207,0.182,0.056
573.658,0.388,0.299,0.286,0.293,0.277,0.207,0.182,0.056
573.83,0.388,0.299,0.286,0.293,0.276,0.207,0.182,0.056
574.003,0.388,0.299,0.285,0.293,0.276,0.207,0.182,0.056
574.175,0.387,0.298,0.285,0.293,0.276,0.207,0.181,0.056
574.348,0.387,0.298,0.285,0.292,0.276,0.207,0.181,0.056
574.52,0.386,0.298,0.285,0.292,0.275,0.207,0.181,0.056
574.693,0.386,0.297,0.284,0.292,0.275,0.206,0.181,0.056
574.865,0.386,0.297,0.284,0.291,0.275,0.206,0.181,0.056
575.037,0.385,0.297,0.284,0.291,0.275,0.206,0.18,0.056
575.21,0.385,0.296,0.284,0.29,0.274,0.206,0.18,0.056
575.382,0.385,0.296,0.284,0.29,0.274,0.205,0.18,0.056
575.555,0.384,0.295,0.283,0.29,0.274,0.205,0.18,0.056
575.727,0.384,0.295,0.283,0.29,0.273,0.205,0.18,0.055
575.9,0.383,0.294,0.283,0.289,0.273,0.204,0.179,0.055
576.072,0.384,0.294,0.283,0.289,0.273,0.204,0.179,0.055
576.245,0.383,0.294,0.282,0.289,0.272,0.204,0.179,0.055
576.417,0.383,0.294,0.282,0.289,0.272,0.204,0.179,0.055
576.59,0.383,0.293,0.282,0.289,0.272,0.204,0.179,0.055
576.762,0.383,0.293,0.281,0.289,0.272,0.203,0.179,0.055
576.935,0.382,0.293,0.281,0.288,0.271,0.203,0.179,0.055
577.107,0.382,0.293,0.281,0.288,0.271,0.203,0.179,0.055
577.28,0.381,0.292,0.281,0.288,0.27,0.203,0.179,0.055
577.452,0.381,0.292,0.28,0.288,0.27,0.202,0.179,0.055
577.624,0.381,0.292,0.28,0.288,0.27,0.202,0.179,0.055
577.797,0.38,0.292,0.28,0.287,0.27,0.202,0.179,0.055
577.969,0.379,0.292,0.28,0.287,0.269,0.202,0.178,0.055
578.142,0.379,0.292,0.279,0.287,0.269,0.202,0.178,0.055
578.314,0.379,0.291,0.279,0.287,0.269,0.202,0.178,0.055
578.487,0.379,0.291,0.279,0.286,0.269,0.202,0.178,0.055
578.659,0.378,0.291,0.279,0.286,0.268,0.202,0.178,0.055
578.832,0.378,0.291,0.278,0.286,0.268,0.202,0.178,0.055
579.004,0.377,0.29,0.278,0.285,0.268,0.202,0.178,0.055
579.177,0.377,0.29,0.278,0.285,0.268,0.201,0.178,0.055
579.349,0.377,0.29,0.278,0.285,0.268,0.201,0.178,0.055
579.522,0.377,0.29,0.278,0.285,0.268,0.201,0.178,0.055
579.694,0.377,0.289,0.277,0.285,0.268,0.201,0.177,0.055
579.867,0.376,0.289,0.277,0.284,0.268,0.201,0.177,0.055
580.039,0.376,0.289,0.277,0.284,0.268,0.2,0.177,0.054
580.212,0.376,0.289,0.277,0.284,0.267,0.2,0.177,0.054
580.384,0.376,0.288,0.276,0.284,0.267,0.2,0.177,0.054
580.557,0.375,0.288,0.276,0.284,0.267,0.2,0.177,0.054
580.729,0.375,0.288,0.276,0.283,0.267,0.199,0.176,0.054
580.902,0.375,0.287,0.275,0.283,0.266,0.199,0.176,0.054
581.074,0.375,0.287,0.275,0.283,0.266,0.199,0.176,0.054
581.247,0.374,0.287,0.275,0.283,0.266,0.199,0.176,0.054
581.419,0.374,0.286,0.274,0.283,0.265,0.199,0.176,0.054
581.592,0.373,0.286,0.274,0.282,0.265,0.199,0.175,0.053
581.764,0.373,0.286,0.274,0.282,0.264,0.199,0.175,0.053
581.937,0.373,0.286,0.274,0.282,0.264,0.199,0.175,0.053
582.109,0.373,0.285,0.273,0.282,0.264,0.199,0.175,0.053
582.282,0.373,0.285,0.273,0.281,0.264,0.199,0.175,0.053
582.454,0.372,0.285,0.273,0.281,0.263,0.199,0.175,0.053
582.627,0.372,0.284,0.273,0.281,0.263,0.198,0.174,0.053
582.799,0.372,0.284,0.273,0.28,0.263,0.198,0.174,0.053
582.972,0.371,0.284,0.272,0.28,0.262,0.198,0.174,0.053
583.144,0.371,0.283,0.272,0.28,0.262,0.198,0.174,0.053
583.317,0.371,0.283,0.272,0.28,0.262,0.198,0.174,0.053
583.489,0.371,0.283,0.272,0.279,0.262,0.198,0.174,0.053
583.662,0.37,0.283,0.271,0.279,0.261,0.197,0.173,0.053
583.834,0.37,0.283,0.271,0.279,0.261,0.197,0.173,0.053
584.007,0.37,0.283,0.271,0.279,0.261,0.197,0.173,0.053
584.179,0.369,0.282,0.27,0.278,0.261,0.197,0.173,0.053
584.352,0.369,0.282,0.27,0.278,0.261,0.197,0.173,0.053
584.524,0.368,0.282,0.27,0.278,0.26,0.196,0.173,0.053
584.697,0.368,0.282,0.269,0.278,0.26,0.196,0.173,0.053
584.869,0.368,0.281,0.269,0.278,0.26,0.196,0.173,0.053
585.042,0.368,0.281,0.269,0.278,0.26,0.196,0.173,0.053
585.214,0.367,0.281,0.269,0.277,0.26,0.196,0.173,0.053
585.387,0.367,0.281,0.268,0.277,0.26,0.196,0.173,0.053
585.559,0.367,0.281,0.268,0.277,0.26,0.196,0.173,0.053
585.732,0.367,0.28,0.268,0.277,0.259,0.196,0.173,0.053
585.904,0.366,0.28,0.268,0.277,0.259,0.195,0.173,0.053
586.077,0.366,0.28,0.268,0.276,0.259,0.195,0.173,0.053
586.25,0.366,0.28,0.268,0.276,0.259,0.195,0.173,0.052
586.422,0.365,0.279,0.267,0.276,0.258,0.195,0.172,0.052
586.595,0.365,0.279,0.267,0.276,0.258,0.195,0.172,0.052
586.767,0.365,0.279,0.267,0.276,0.258,0.194,0.172,0.052
586.94,0.364,0.278,0.267,0.275,0.257,0.194,0.172,0.052
587.112,0.364,0.278,0.267,0.275,0.257,0.194,0.172,0.052
587.285,0.364,0.278,0.266,0.275,0.257,0.194,0.172,0.052
587.457,0.363,0.278,0.266,0.275,0.256,0.194,0.171,0.052
587.63,0.363,0.277,0.266,0.274,0.256,0.193,0.171,0.052
587.802,0.363,0.277,0.266,0.274,0.256,0.193,0.171,0.051
587.975,0.362,0.277,0.266,0.274,0.255,0.193,0.171,0.051
588.147,0.362,0.276,0.265,0.274,0.255,0.193,0.171,0.051
